loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
8000.0, 36 months,16.29,282.41,D,D2,assemble,6 years,MORTGAGE,48000.0,Verified,Oct-2014,Charged Off,debt_consolidation,Debt consolidation,14.83,Jul-2003,8.0,0.0,2257.0,49.1,18.0,w,INDIVIDUAL,4.0,0.0,"00110 Alicia Junctions Suite 101
Paulamouth, MN 22690"
6000.0, 36 months,14.33,206.03,C,C1,Howard cho ,5 years,RENT,50000.0,Verified,Jul-2012,Fully Paid,credit_card,credit card refinance,25.33,Dec-2007,6.0,0.0,9181.0,90.9,9.0,f,INDIVIDUAL,0.0,0.0,"71853 Lawson Lights Suite 719
Ellisonburgh, WY 29597"
3500.0, 36 months,11.47,115.37,B,B5,Driver,10+ years,RENT,68000.0,Source Verified,Mar-2016,Fully Paid,other,Other,16.93,Aug-2003,9.0,1.0,19.0,0.2,20.0,w,INDIVIDUAL,0.0,1.0,"0833 Alexander Spur Suite 211
Josephmouth, OR 29597"
6500.0, 36 months,7.59,202.46,A,A3,,,MORTGAGE,40000.0,Not Verified,Jul-2016,Fully Paid,other,Other,16.14,Apr-1985,6.0,0.0,455.0,1.4,17.0,w,INDIVIDUAL,4.0,0.0,"663 Beck Crest
South Jamesville, OR 48052"
15000.0, 60 months,17.86,379.76,D,D5,Manager,8 years,MORTGAGE,72000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,33.58,Apr-2002,13.0,0.0,39761.0,80.9,24.0,w,INDIVIDUAL,4.0,0.0,"925 Carlos Lake Apt. 937
North Adamberg, IA 22690"
9000.0, 36 months,13.99,307.56,C,C4,Tennis Director,9 years,RENT,65000.0,Source Verified,Apr-2015,Charged Off,debt_consolidation,Debt consolidation,12.7,Nov-1986,12.0,0.0,21864.0,75.7,22.0,f,INDIVIDUAL,0.0,0.0,"5657 Brandi Land
South Nathantown, FL 86630"
11325.0, 36 months,21.99,432.45,F,F1,Operational  Manager,4 years,OWN,43400.0,Verified,Jul-2015,Charged Off,debt_consolidation,Debt consolidation,26.11,Aug-2007,20.0,0.0,3136.0,27.3,37.0,f,INDIVIDUAL,1.0,0.0,"5599 Lucas Knoll Suite 853
South Lori, AR 93700"
28000.0, 60 months,13.98,651.23,C,C3,Advisory Software Engineer,10+ years,MORTGAGE,113000.0,Source Verified,Oct-2014,Charged Off,debt_consolidation,Debt consolidation,14.97,Jan-1995,15.0,0.0,42011.0,63.3,32.0,w,INDIVIDUAL,3.0,0.0,"4228 Marquez Mill Apt. 557
Evansmouth, IA 30723"
21600.0, 60 months,9.16,450.06,B,B2,Revenue Cycle Manager,9 years,RENT,90000.0,Not Verified,Feb-2016,Charged Off,debt_consolidation,Debt consolidation,29.01,Nov-1982,12.0,0.0,3767.0,10.0,21.0,w,INDIVIDUAL,1.0,0.0,"35906 Williams Road
East Heather, MN 93700"
12000.0, 60 months,12.69,271.14,C,C2,Project Manager,10+ years,MORTGAGE,105000.0,Source Verified,Oct-2015,Fully Paid,home_improvement,Home improvement,18.14,Oct-2000,21.0,0.0,14569.0,15.1,55.0,w,INDIVIDUAL,4.0,0.0,"331 Tara Crescent
Jamesbury, VT 30723"
10500.0, 36 months,12.99,353.74,C,C1,School Resource Officer,3 years,MORTGAGE,48000.0,Not Verified,Oct-2014,Charged Off,debt_consolidation,Debt consolidation,28.08,Jul-2005,13.0,0.0,5929.0,36.4,19.0,w,INDIVIDUAL,0.0,0.0,"5608 Obrien Harbor Suite 137
Ayalabury, WA 30723"
8875.0, 36 months,16.29,313.3,C,C4,Kohl's Department Store,6 years,RENT,31000.0,Not Verified,Nov-2012,Charged Off,debt_consolidation,A step in the right direction,13.77,Jan-2005,12.0,0.0,10589.0,79.6,19.0,f,INDIVIDUAL,0.0,0.0,"USCGC Williams
FPO AP 22690"
20000.0, 36 months,12.85,672.44,B,B4,Trainer,2 years,RENT,58000.0,Source Verified,Jan-2014,Fully Paid,debt_consolidation,Debt consolidation,11.53,Sep-1999,10.0,0.0,11418.0,55.4,20.0,f,INDIVIDUAL,0.0,0.0,"213 Archer Hills Apt. 652
Lake Thomas, LA 30723"
10000.0, 36 months,15.61,349.65,C,C3,Case Manager Specialist,6 years,RENT,50000.0,Source Verified,Oct-2013,Fully Paid,debt_consolidation,All CC into 1. Already pay them anyhow.,28.23,Mar-1999,12.0,0.0,12267.0,93.9,32.0,w,INDIVIDUAL,0.0,0.0,"3020 Gary Corners
Jeanmouth, MD 00813"
12000.0, 36 months,13.11,404.97,B,B4,Superior Communications,1 year,RENT,41600.0,Not Verified,May-2013,Fully Paid,debt_consolidation,Invest Here! Reliable Borrower,14.68,Dec-2004,10.0,0.0,11337.0,52.7,18.0,f,INDIVIDUAL,0.0,0.0,"691 Garcia Dale
Peterview, IN 29597"
3200.0, 36 months,14.98,110.9,C,C3,teah 1,3 years,RENT,30000.0,Not Verified,Jan-2014,Fully Paid,credit_card,pay off credit card,9.04,Nov-2001,8.0,1.0,7440.0,39.4,14.0,f,INDIVIDUAL,0.0,1.0,"2351 Gary Circles
West Ericaborough, CA 30723"
2600.0, 36 months,6.03,79.14,A,A1,Allied Marine Services,< 1 year,MORTGAGE,50000.0,Source Verified,Nov-2011,Fully Paid,vacation,Extra Money,21.34,Oct-1988,11.0,0.0,3429.0,25.8,26.0,f,INDIVIDUAL,,0.0,"222 Gregory Radial Apt. 035
Skinnertown, NH 70466"
15000.0, 60 months,15.96,364.46,C,C5,cerebal palsy of nys,10+ years,RENT,58000.0,Verified,Dec-2011,Fully Paid,credit_card,credit,23.75,Jul-1992,11.0,0.0,13481.0,61.8,20.0,f,INDIVIDUAL,,0.0,"USCGC Greene
FPO AP 70466"
12000.0, 36 months,8.49,378.76,B,B1,Branch Manager,4 years,MORTGAGE,120000.0,Source Verified,Jan-2016,Fully Paid,credit_card,Credit card refinancing,9.83,Mar-2002,10.0,0.0,29362.0,54.8,37.0,f,INDIVIDUAL,6.0,0.0,"Unit 6097 Box 2381
DPO AP 00813"
25000.0, 60 months,9.17,521.03,B,B2,Director,7 years,MORTGAGE,119000.0,Source Verified,Apr-2015,Fully Paid,major_purchase,Major purchase,14.3,Jan-1992,16.0,0.0,39571.0,49.2,47.0,w,INDIVIDUAL,7.0,0.0,"31558 Anthony Mill Apt. 795
West Timothymouth, WY 22690"
22275.0, 36 months,17.27,797.17,C,C5,county of riverside mental health,10+ years,RENT,51000.0,Verified,Mar-2013,Fully Paid,debt_consolidation,Debt consolidation,24.19,Nov-1998,13.0,0.0,12793.0,35.5,35.0,f,INDIVIDUAL,0.0,0.0,"USNV Lin
FPO AA 29597"
13300.0, 36 months,12.05,442.07,C,C1,Admin Assistant,8 years,MORTGAGE,35000.0,Verified,Nov-2015,Fully Paid,credit_card,Credit card refinancing,15.43,Aug-2002,11.0,0.0,9616.0,68.7,25.0,f,INDIVIDUAL,2.0,0.0,"45140 Alexis Locks
Port Michael, NE 00813"
3500.0, 36 months,6.62,107.47,A,A2,Department of Defense,10+ years,MORTGAGE,60785.0,Verified,Jun-2012,Fully Paid,other,Downpayment,34.92,Jun-2001,16.0,0.0,4899.0,26.6,37.0,f,INDIVIDUAL,4.0,0.0,"73109 Monroe Unions Suite 239
North Joseph, CA 29597"
13000.0, 36 months,7.49,404.33,A,A4,Teacher,< 1 year,RENT,48000.0,Not Verified,Nov-2014,Charged Off,credit_card,Credit card refinancing,25.51,Jan-1997,8.0,0.0,13282.0,39.6,18.0,w,INDIVIDUAL,0.0,0.0,"98410 Heather Ports Apt. 870
East Sonyachester, MS 48052"
9000.0, 36 months,7.89,281.58,A,A5,Technical Analyst,8 years,MORTGAGE,60000.0,Not Verified,Oct-2015,Fully Paid,debt_consolidation,Debt consolidation,3.85,Apr-1986,8.0,0.0,8501.0,17.9,12.0,w,INDIVIDUAL,1.0,0.0,"614 Brown Lake
Kristabury, PA 48052"
15000.0, 36 months,9.99,483.94,B,B3,Instructor,10+ years,MORTGAGE,74000.0,Source Verified,Sep-2015,Fully Paid,debt_consolidation,Debt consolidation,7.28,Jul-1990,8.0,0.0,14627.0,39.0,32.0,w,INDIVIDUAL,3.0,0.0,"30236 Cameron Ways
Mcneilhaven, CA 00813"
25000.0, 60 months,12.29,559.79,C,C1,Sales,5 years,OWN,95000.0,Source Verified,Feb-2015,Fully Paid,home_improvement,Home improvement,9.55,Dec-1994,17.0,1.0,2435.0,10.2,48.0,w,INDIVIDUAL,8.0,1.0,"2298 Vanessa Crest Apt. 129
Billystad, NH 29597"
25000.0, 36 months,7.26,774.91,A,A4,VP Origination Technology Prod Support,3 years,MORTGAGE,108000.0,Verified,Nov-2015,Fully Paid,debt_consolidation,Debt consolidation,3.7,Oct-2002,8.0,0.0,6872.0,53.7,48.0,w,INDIVIDUAL,2.0,0.0,"90144 Daniel Lock Suite 275
Fosterchester, NH 05113"
6000.0, 36 months,16.55,212.58,D,D2,Loan Specialist ,< 1 year,MORTGAGE,28000.0,Source Verified,Mar-2015,Charged Off,debt_consolidation,Debt consolidation,31.42,Jan-1998,14.0,1.0,5412.0,39.2,19.0,f,INDIVIDUAL,3.0,1.0,"219 Thomas Mews Apt. 345
New Tyler, ID 86630"
8000.0, 36 months,9.67,256.9,B,B1,Business Analyst,3 years,MORTGAGE,85000.0,Source Verified,Feb-2014,Fully Paid,credit_card,Credit card refinancing,6.06,Oct-2008,6.0,0.0,17462.0,57.1,12.0,f,INDIVIDUAL,0.0,0.0,"17108 Logan Manors
Patriciamouth, FL 48052"
10000.0, 36 months,12.99,336.9,C,C1,Progressive Insurance,8 years,RENT,35238.48,Source Verified,May-2011,Charged Off,debt_consolidation,rainbow,24.01,Dec-1997,10.0,1.0,8843.0,82.6,15.0,f,INDIVIDUAL,,1.0,"809 Mary Stream Apt. 947
Hillburgh, IA 11650"
19200.0, 60 months,23.76,549.68,F,F4,MVUSD,7 years,RENT,58560.0,Verified,Jun-2013,Charged Off,credit_card,Credit card refinancing,25.16,Nov-2003,17.0,0.0,11591.0,62.7,22.0,f,INDIVIDUAL,0.0,0.0,"144 Natalie Ports Suite 358
Millshaven, ME 22690"
16000.0, 36 months,10.99,523.75,B,B2,Service Contract Facilitator,7 years,MORTGAGE,53000.0,Source Verified,Dec-2013,Fully Paid,debt_consolidation,Debt consolidation,16.53,Mar-2003,11.0,0.0,18197.0,49.6,14.0,w,INDIVIDUAL,2.0,0.0,"929 Fuller Estate
South Henry, PA 00813"
5075.0, 36 months,17.57,182.39,D,D4,Senior Client Services Executive,< 1 year,RENT,53000.0,Not Verified,Oct-2014,Charged Off,credit_card,Credit card refinancing,35.21,Nov-1997,19.0,0.0,47751.0,95.5,53.0,w,INDIVIDUAL,5.0,0.0,"2338 Baker Points Apt. 629
Amberton, IL 70466"
8500.0, 36 months,7.51,264.43,A,A4,Penn State University,5 years,MORTGAGE,32000.0,Not Verified,Mar-2010,Fully Paid,debt_consolidation,Free loan,20.48,Aug-1986,18.0,0.0,8019.0,15.4,56.0,f,INDIVIDUAL,,0.0,"5172 Dana Park Apt. 752
Kiddburgh, NE 22690"
10500.0, 36 months,9.71,337.38,B,B1,City of McKinney,10+ years,MORTGAGE,75000.0,Verified,Aug-2013,Fully Paid,other,Other,13.2,Oct-2000,8.0,0.0,459.0,1.0,30.0,f,INDIVIDUAL,4.0,0.0,"918 Matthew Islands
Noblestad, KY 48052"
1500.0, 36 months,12.29,50.03,C,C1,Marketing Manager,5 years,RENT,70000.0,Not Verified,Mar-2015,Fully Paid,debt_consolidation,Debt consolidation,25.06,Oct-2005,20.0,0.0,16886.0,78.5,31.0,f,INDIVIDUAL,0.0,0.0,"378 Gina Village Suite 335
Oliviaport, NM 70466"
7000.0, 60 months,15.58,168.67,D,D3,Verizon Wireless,5 years,MORTGAGE,93312.0,Verified,Jun-2010,Fully Paid,home_improvement,Home Improvement Loan 7k,6.03,Feb-1976,9.0,0.0,15174.0,68.6,14.0,f,INDIVIDUAL,,0.0,"558 White Islands
North Mitchell, LA 00813"
8200.0, 36 months,16.55,290.52,D,D2,production ,10+ years,RENT,35000.0,Source Verified,Mar-2015,Fully Paid,other,Other,18.55,Dec-2001,5.0,0.0,175.0,2.7,12.0,f,INDIVIDUAL,0.0,0.0,"09731 Virginia Causeway Apt. 657
Port David, NC 30723"
5000.0, 36 months,9.62,160.45,B,B3,Reinhold electric,2 years,RENT,65000.0,Not Verified,Oct-2010,Fully Paid,debt_consolidation,Debt consoldation,0.28,Mar-2005,2.0,0.0,40.0,1.5,11.0,f,INDIVIDUAL,,0.0,"643 Julie Fall
North Richardside, ND 22690"
4500.0, 36 months,9.67,144.51,B,B1,,,MORTGAGE,50000.0,Verified,Apr-2014,Fully Paid,major_purchase,Major purchase,19.42,Sep-1995,10.0,0.0,6546.0,30.7,43.0,f,INDIVIDUAL,4.0,0.0,"3959 Oliver Place Apt. 178
Christianmouth, OH 30723"
35000.0, 36 months,18.99,1282.79,E,E1,Principle System Architect,10+ years,MORTGAGE,165000.0,Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,26.44,Jun-1998,25.0,0.0,37923.0,84.5,53.0,f,INDIVIDUAL,2.0,0.0,"0191 Amanda Overpass
Moodyville, MT 22690"
4000.0, 36 months,19.52,147.68,D,D4,County of Fresno,10+ years,RENT,40638.0,Verified,Sep-2013,Fully Paid,other,Tax loan,27.64,Nov-2003,9.0,0.0,7676.0,91.4,13.0,w,INDIVIDUAL,0.0,0.0,"8481 Kristi Islands Suite 692
Adammouth, NV 00813"
6000.0, 36 months,8.9,190.52,A,A5,Data Integration Supervisor,4 years,MORTGAGE,52800.0,Verified,Mar-2014,Fully Paid,credit_card,Credit card refinancing,5.25,Aug-1996,3.0,0.0,7594.0,34.4,12.0,w,INDIVIDUAL,2.0,0.0,"704 Robert Views
Michaelburgh, RI 30723"
13600.0, 60 months,8.49,278.96,A,A5,Citigroup Technology Inc,10+ years,MORTGAGE,103000.0,Verified,Sep-2011,Fully Paid,credit_card,ATT Card Paydown,24.57,Dec-1982,17.0,0.0,30284.0,27.5,37.0,f,INDIVIDUAL,,0.0,"Unit 4737 Box 6003
DPO AE 29597"
24000.0, 60 months,11.99,533.75,C,C1,Director,10+ years,MORTGAGE,83000.0,Not Verified,Jan-2016,Fully Paid,debt_consolidation,Debt consolidation,16.77,Sep-1998,13.0,0.0,15201.0,65.0,42.0,w,INDIVIDUAL,2.0,0.0,"03697 Barker Mills Suite 470
Browningburgh, OK 48052"
9575.0, 36 months,14.99,331.88,C,C5,RN,10+ years,MORTGAGE,83000.0,Not Verified,Oct-2014,Charged Off,debt_consolidation,Debt consolidation,6.29,Oct-1996,6.0,0.0,1344.0,84.0,32.0,f,INDIVIDUAL,3.0,0.0,"55951 Carroll Radial
Thomasborough, DE 48052"
5275.0, 36 months,13.35,178.63,C,C2,Blender,7 years,MORTGAGE,60000.0,Not Verified,Aug-2014,Fully Paid,major_purchase,Major purchase,9.58,Aug-2002,11.0,0.0,37674.0,46.9,18.0,w,INDIVIDUAL,2.0,0.0,"2126 Lindsey River
Hoodbury, VT 00813"
10200.0, 60 months,14.65,240.79,C,C5,Fraud Prevention ATM/Visa Cards,1 year,RENT,45000.0,Verified,May-2015,Charged Off,other,Other,3.84,May-2005,6.0,0.0,7174.0,33.2,30.0,w,INDIVIDUAL,0.0,0.0,"02801 Tracy Forge
South Charlestown, NM 30723"
30000.0, 36 months,15.8,1051.76,C,C3,dept of enregy,10+ years,RENT,83000.0,Verified,May-2013,Fully Paid,debt_consolidation,payoff deptfree,26.7,Aug-1998,17.0,0.0,18926.0,72.8,51.0,f,INDIVIDUAL,6.0,0.0,"84311 Randy Underpass
Amyfort, NE 70466"
10000.0, 36 months,12.12,332.72,B,B3,,,MORTGAGE,103020.0,Verified,Nov-2012,Fully Paid,other,cheesecake,29.28,May-1980,12.0,0.0,28071.0,87.7,46.0,w,INDIVIDUAL,3.0,0.0,"692 Hunt Junctions
North Kylebury, PA 70466"
35000.0, 60 months,29.67,1125.29,G,G3,Project Manager,9 years,RENT,88600.0,Source Verified,May-2016,Fully Paid,debt_consolidation,,18.92,Jul-2002,18.0,1.0,10924.0,34.6,37.0,f,INDIVIDUAL,0.0,1.0,"Unit 4467 Box 6215
DPO AE 22690"
27200.0, 60 months,23.13,768.82,F,F1,Financial Analyst,10+ years,MORTGAGE,100890.0,Not Verified,Mar-2016,Fully Paid,debt_consolidation,Debt consolidation,25.63,Jun-1992,10.0,0.0,33232.0,80.1,30.0,w,INDIVIDUAL,7.0,0.0,"USCGC Gomez
FPO AE 29597"
5000.0, 36 months,12.12,166.36,B,B3,Greater Roanoke Transit Co.,10+ years,MORTGAGE,38000.0,Verified,Nov-2012,Fully Paid,credit_card,credit card payment,32.02,Jan-1979,12.0,0.0,23239.0,71.3,22.0,f,INDIVIDUAL,1.0,0.0,"61146 Young Fields Suite 288
Johnshire, NC 29597"
6000.0, 36 months,15.31,208.91,C,C2,CCH Inc,10+ years,RENT,140000.0,Not Verified,Sep-2012,Fully Paid,credit_card,Consolidation,9.43,Jul-2007,7.0,0.0,11032.0,83.6,8.0,f,INDIVIDUAL,0.0,0.0,"21681 Edwin Fields
Jimmyfort, VT 30723"
18000.0, 36 months,8.9,571.56,A,A5,IRS,10+ years,MORTGAGE,65000.0,Source Verified,Jul-2012,Fully Paid,major_purchase,boat,6.76,Dec-1998,10.0,1.0,0.0,0.0,19.0,f,INDIVIDUAL,1.0,1.0,"96013 Rios Corners
West Janet, IL 70466"
16000.0, 36 months,8.18,502.72,B,B1,Guidance Counselor ,10+ years,RENT,88000.0,Source Verified,Jun-2015,Fully Paid,debt_consolidation,Debt consolidation,25.6,Mar-1999,21.0,0.0,21582.0,39.0,25.0,w,INDIVIDUAL,0.0,0.0,"3248 Moore Landing Suite 145
Marquezton, MI 05113"
18000.0, 60 months,14.99,428.13,C,C5,Endo tech,8 years,MORTGAGE,52000.0,Source Verified,Jan-2015,Charged Off,debt_consolidation,Debt consolidation,19.92,Jul-1997,13.0,0.0,12623.0,50.9,31.0,w,INDIVIDUAL,1.0,0.0,"827 John Cliffs Apt. 371
Esteston, CA 48052"
30000.0, 36 months,17.57,1078.12,D,D4,Advanced Imaging manager,10+ years,RENT,90000.0,Source Verified,Nov-2015,Fully Paid,debt_consolidation,Debt consolidation,10.37,Jan-2004,6.0,0.0,8842.0,72.5,8.0,w,INDIVIDUAL,0.0,0.0,"5500 Hannah Crescent
Port Stephanie, MN 00813"
6400.0, 36 months,8.9,203.23,A,A5,RAIL,9 years,MORTGAGE,40000.0,Not Verified,Oct-2012,Fully Paid,credit_card,debt cons,27.84,Jan-1999,16.0,0.0,18361.0,55.0,34.0,f,INDIVIDUAL,1.0,0.0,"0672 Brian Valleys
West Deannaville, OK 05113"
8000.0, 36 months,7.9,250.33,A,A4,Oklahoma State Bureau of Investigation,10+ years,MORTGAGE,69000.0,Not Verified,Mar-2012,Fully Paid,debt_consolidation,loan con,17.15,Dec-1997,7.0,0.0,13221.0,78.7,18.0,f,INDIVIDUAL,,0.0,"162 Jacobs Falls Apt. 018
East Harold, WY 22690"
15400.0, 36 months,7.89,481.8,A,A5,Associate Engineer,1 year,MORTGAGE,63000.0,Not Verified,Apr-2015,Fully Paid,credit_card,Credit card refinancing,21.05,Jan-2003,14.0,0.0,26743.0,47.8,28.0,w,INDIVIDUAL,2.0,0.0,"6676 Goodwin Mount
North Jessemouth, OH 70466"
33525.0, 36 months,25.57,1343.08,F,F5,Partner,< 1 year,MORTGAGE,500000.0,Source Verified,May-2015,Charged Off,debt_consolidation,Debt consolidation,3.06,Oct-1992,17.0,0.0,9643.0,66.0,54.0,w,INDIVIDUAL,16.0,0.0,"900 James Point
North Lisaside, TN 70466"
20400.0, 36 months,10.99,667.78,B,B4,Electric Grid Operator,< 1 year,MORTGAGE,102000.0,Verified,Jun-2015,Fully Paid,debt_consolidation,Debt consolidation,21.11,May-2004,12.0,0.0,23968.0,78.3,30.0,f,INDIVIDUAL,2.0,0.0,"63756 Colton Crescent
Whiteville, MI 48052"
12000.0, 36 months,11.67,396.69,B,B4,secretary,10+ years,MORTGAGE,30000.0,Not Verified,Nov-2014,Fully Paid,home_improvement,Home improvement,32.08,Nov-1998,12.0,0.0,5390.0,42.1,27.0,f,INDIVIDUAL,3.0,0.0,"5546 Garrett Island Apt. 028
Franklinland, MT 30723"
10850.0, 36 months,17.14,387.59,D,D4,Administrative Assistant ,10+ years,MORTGAGE,74400.0,Verified,Jan-2015,Charged Off,small_business,Business,30.03,Apr-2004,22.0,0.0,31611.0,37.9,38.0,f,INDIVIDUAL,4.0,0.0,"30708 Delgado Centers Apt. 694
New Deniseburgh, MS 22690"
35000.0, 60 months,21.18,950.42,E,E3,"CISO, VP of Technology",9 years,MORTGAGE,225000.0,Verified,May-2014,Fully Paid,debt_consolidation,Debt consolidation,7.97,May-1997,18.0,0.0,36503.0,40.6,52.0,f,INDIVIDUAL,8.0,0.0,"28000 Amanda Shores
Nicoleland, NY 70466"
25000.0, 60 months,19.99,662.21,E,E4,SVP,6 years,RENT,300000.0,Source Verified,Jun-2015,Fully Paid,small_business,Business,4.66,Feb-1997,6.0,0.0,29724.0,36.3,17.0,w,INDIVIDUAL,3.0,0.0,"50226 Curtis Garden
Gravesburgh, HI 29597"
20000.0, 36 months,13.99,683.46,C,C1,FedEx Freight,1 year,OWN,67700.0,Source Verified,Mar-2012,Fully Paid,credit_card,Credit card refinance ,18.27,Jun-1999,8.0,0.0,16103.0,67.9,15.0,f,INDIVIDUAL,,0.0,"45683 Lam Crossing Apt. 612
South Emily, WI 00813"
20000.0, 36 months,9.17,637.58,B,B2,Technical Design Manager,4 years,MORTGAGE,115000.0,Source Verified,Jun-2015,Fully Paid,credit_card,Credit card refinancing,13.84,Sep-1997,14.0,0.0,34153.0,79.4,32.0,f,INDIVIDUAL,2.0,0.0,"69837 Calhoun Shores Suite 155
Scottland, NC 22690"
6000.0, 36 months,11.99,199.26,B,B3,CSS,10+ years,MORTGAGE,74838.0,Source Verified,Mar-2014,Fully Paid,credit_card,Credit card refinancing,5.97,Apr-1981,9.0,1.0,5657.0,53.4,19.0,f,INDIVIDUAL,5.0,1.0,"47310 Christian Spring Suite 359
Morriston, CO 48052"
10000.0, 36 months,12.68,335.41,C,C1,GE Aviation,10+ years,RENT,120000.0,Source Verified,Feb-2011,Fully Paid,debt_consolidation,Rajesh Desai,0.78,Dec-1996,5.0,0.0,3041.0,28.4,15.0,f,INDIVIDUAL,,0.0,"9393 Bell Field
Lake Mike, DE 22690"
18600.0, 60 months,13.99,432.7,C,C4,Custodian,10+ years,MORTGAGE,38000.0,Not Verified,May-2015,Fully Paid,debt_consolidation,Debt consolidation,16.8,Nov-1998,8.0,0.0,16144.0,84.5,19.0,f,INDIVIDUAL,2.0,0.0,"2051 Joshua Loaf Apt. 755
South Nicole, AR 00813"
2000.0, 36 months,22.2,76.59,E,E4,TRC staffing,< 1 year,MORTGAGE,30000.0,Not Verified,Jul-2013,Fully Paid,moving,Moving,14.16,May-2004,7.0,0.0,3056.0,84.9,11.0,f,INDIVIDUAL,2.0,0.0,"906 Fernandez Streets Apt. 662
Port Deborah, ME 29597"
18325.0, 36 months,12.12,609.71,B,B3,Arkansas Electric Cooperative Corp,6 years,RENT,80000.0,Verified,Jun-2013,Fully Paid,debt_consolidation,Consolidation,20.81,Oct-1999,7.0,0.0,14205.0,82.1,26.0,f,INDIVIDUAL,0.0,0.0,"3568 David View
East Matthewborough, LA 70466"
10300.0, 60 months,19.22,268.44,D,D5,FIRST NATIONAL BANK,10+ years,MORTGAGE,100000.0,Verified,Mar-2012,Fully Paid,other,CONSOLIDATION,19.92,Jan-1995,14.0,0.0,12584.0,61.7,34.0,f,INDIVIDUAL,,0.0,"06407 Mcbride Tunnel Suite 236
Kaneshire, LA 22690"
21000.0, 36 months,6.03,639.15,A,A1,Associate Attorney,3 years,RENT,204000.0,Source Verified,Aug-2014,Fully Paid,debt_consolidation,Debt consolidation,13.16,Sep-2003,10.0,0.0,24328.0,65.9,51.0,f,INDIVIDUAL,0.0,0.0,"5947 Amanda Shoals Suite 614
New Charles, UT 05113"
19625.0, 36 months,8.9,623.16,A,A5,Senior Business Analyst,< 1 year,MORTGAGE,101920.0,Not Verified,Mar-2014,Fully Paid,credit_card,Credit card refinancing,32.4,Sep-1988,17.0,0.0,17723.0,36.4,37.0,w,INDIVIDUAL,3.0,0.0,"14449 Hunt Green Apt. 561
East Stevenland, CT 70466"
7200.0, 36 months,7.69,224.6,A,A4,Paralegal,7 years,MORTGAGE,68640.0,Not Verified,Jul-2014,Fully Paid,debt_consolidation,Debt consolidation,6.99,May-1999,9.0,0.0,2310.0,10.6,25.0,w,INDIVIDUAL,2.0,0.0,"1725 Elizabeth Isle
Nicholasberg, PA 30723"
7000.0, 36 months,13.18,236.47,C,C3,Advertising Sales,8 years,OWN,108000.0,Verified,Nov-2015,Charged Off,debt_consolidation,Debt consolidation,21.94,Apr-2005,16.0,1.0,12450.0,49.2,27.0,w,INDIVIDUAL,0.0,1.0,"8044 Sanders Stravenue Suite 979
Theodoremouth, IA 30723"
4550.0, 36 months,15.31,158.42,C,C5,Health services,10+ years,MORTGAGE,50000.0,Source Verified,Mar-2016,Fully Paid,debt_consolidation,Debt consolidation,15.16,Feb-2004,14.0,1.0,5069.0,23.8,35.0,w,INDIVIDUAL,5.0,1.0,"30460 Weeks Trail Apt. 229
Davishaven, ID 22690"
22000.0, 60 months,19.24,573.61,E,E2,Online math instructor,9 years,RENT,85000.0,Source Verified,Feb-2015,Charged Off,debt_consolidation,Debt consolidation,16.11,Oct-2004,7.0,0.0,20761.0,73.9,30.0,w,INDIVIDUAL,6.0,0.0,"428 Wright Course Suite 107
Madisontown, DC 30723"
12000.0, 36 months,12.23,399.9,C,C1,southwyck golf club - century golf ,7 years,RENT,62500.0,Not Verified,Dec-2010,Fully Paid,debt_consolidation,high interest rate consolidation,14.82,Dec-1996,8.0,0.0,22728.0,69.3,13.0,f,INDIVIDUAL,,0.0,"77135 Bailey Radial Suite 734
East Michael, DE 30723"
35000.0, 60 months,19.72,921.85,D,D5,Monster,1 year,RENT,388000.0,Verified,Feb-2013,Fully Paid,debt_consolidation,Debt Consolidation,7.62,Aug-1996,9.0,0.0,22204.0,60.8,30.0,f,INDIVIDUAL,2.0,0.0,"07374 Lee Avenue
Reillyburgh, MO 22690"
5000.0, 36 months,11.49,164.86,B,B5,Civil Engineer,5 years,RENT,58000.0,Not Verified,Nov-2015,Fully Paid,debt_consolidation,Debt consolidation,37.26,Sep-2006,18.0,0.0,7178.0,60.8,38.0,w,INDIVIDUAL,0.0,0.0,"1326 Thompson Glens Apt. 260
East Alan, IA 30723"
35000.0, 60 months,14.65,826.24,C,C5,"Director, Business Development",4 years,RENT,106000.0,Verified,Feb-2015,Fully Paid,debt_consolidation,Debt consolidation,3.89,Sep-1999,4.0,1.0,5514.0,27.6,27.0,f,INDIVIDUAL,7.0,1.0,"066 Lindsey Loop
Kevinfort, ID 70466"
3700.0, 36 months,12.12,123.11,B,B3,starcon,< 1 year,MORTGAGE,75000.0,Source Verified,Apr-2012,Fully Paid,car,civic,13.65,Apr-1995,9.0,0.0,9197.0,87.6,15.0,f,INDIVIDUAL,1.0,0.0,"27896 Barrett Hill
Lake Martin, WI 05113"
